data,subsistema,energia_armazenada_maxima,energia_armazenada_verificada,proporcao_energia_armazenada_verificada
2009-09-07,Nordeste,51766,39060,75.45999908
2009-09-08,Nordeste,51766,38991,75.31999969
2009-09-09,Nordeste,51766,38648,74.66000366
2009-09-10,Nordeste,51766,38692,74.73999786
2009-09-11,Nordeste,51766,38661,74.68000031
2009-09-12,Nordeste,51766,38445,74.26999664
2009-09-13,Nordeste,51766,38364,74.11000061
2009-09-14,Nordeste,51766,38244,73.87999725
2009-09-15,Nordeste,51766,38068,73.54000092
2009-09-16,Nordeste,51766,37964,73.33999634
2009-09-17,Nordeste,51766,37868,73.15000153
2009-09-18,Nordeste,51766,37668,72.76999664
2009-09-19,Nordeste,51766,37616,72.66999817
2009-09-20,Nordeste,51766,37663,72.76000214
2009-09-21,Nordeste,51766,37401,72.25
2009-09-22,Nordeste,51766,37220,71.90000153
2009-09-23,Nordeste,51766,36971,71.41999817
2009-09-24,Nordeste,51766,36780,71.05000305
2009-09-25,Nordeste,51766,36262,70.05000305
2009-09-26,Nordeste,51766,36541,70.58999634
2009-09-27,Nordeste,51766,36185,69.90000153
2009-09-28,Nordeste,51766,36092,69.72000122
2009-09-29,Nordeste,51766,35946,69.44000244
2009-09-30,Nordeste,51766,35641,68.84999847
2009-10-01,Nordeste,51766,35463,68.51000214
2009-10-02,Nordeste,51766,35274,68.13999939
2009-10-03,Nordeste,51766,35306,68.19999695
2009-10-04,Nordeste,51766,35229,68.05000305
2009-10-05,Nordeste,51766,35020,67.65000153
2009-10-06,Nordeste,51766,34829,67.27999878
2009-10-07,Nordeste,51766,34564,66.76999664
2009-10-08,Nordeste,51766,34484,66.62000275
2009-10-09,Nordeste,51766,34442,66.52999878
2009-10-10,Nordeste,51766,34181,66.02999878
2009-10-11,Nordeste,51766,34229,66.12000275
2009-10-12,Nordeste,51766,34389,66.43000031
2009-10-13,Nordeste,51766,34113,65.90000153
2009-10-14,Nordeste,51766,33939,65.55999756
2009-10-15,Nordeste,51766,33661,65.02999878
2009-10-16,Nordeste,51766,33508,64.73000336
2009-10-17,Nordeste,51766,33329,64.37999725
2009-10-18,Nordeste,51766,33388,64.5
2009-10-19,Nordeste,51766,33193,64.12000275
2009-10-20,Nordeste,51766,33063,63.86999893
2009-10-21,Nordeste,51766,32860,63.47999954
2009-10-22,Nordeste,51766,32735,63.24000168
2009-10-23,Nordeste,51766,32668,63.11000061
2009-10-24,Nordeste,51766,32750,63.27000046
2009-10-25,Nordeste,51766,32844,63.45000076
2009-10-26,Nordeste,51766,32861,63.47999954
2009-10-27,Nordeste,51766,32872,63.5
2009-10-28,Nordeste,51766,32778,63.31999969
2009-10-29,Nordeste,51766,32737,63.24000168
2009-10-30,Nordeste,51766,32795,63.34999847
2009-10-31,Nordeste,51766,32706,63.18000031
2009-11-01,Nordeste,51766,32775,63.31000137
2009-11-02,Nordeste,51766,32630,63.02999878
2009-11-03,Nordeste,51766,32823,63.40999985
2009-11-04,Nordeste,51766,32700,63.16999817
2009-11-05,Nordeste,51766,32514,62.81000137
2009-11-06,Nordeste,51766,32509,62.79999924
2009-11-07,Nordeste,51766,32646,63.06000137
2009-11-08,Nordeste,51766,32725,63.22000122
2009-11-09,Nordeste,51766,32753,63.27000046
2009-11-10,Nordeste,51766,32692,63.15000153
2009-11-11,Nordeste,51766,32705,63.18000031
2009-11-12,Nordeste,51766,32730,63.22999954
2009-11-13,Nordeste,51766,32872,63.5
2009-11-14,Nordeste,51766,33038,63.81999969
2009-11-15,Nordeste,51766,33044,63.83000183
2009-11-16,Nordeste,51766,33075,63.88999939
2009-11-17,Nordeste,51766,33018,63.77999878
2009-11-18,Nordeste,51766,32875,63.50999832
2009-11-19,Nordeste,51766,32803,63.36999893
2009-11-20,Nordeste,51766,32933,63.61999893
2009-11-21,Nordeste,51766,32753,63.27000046
2009-11-22,Nordeste,51766,32648,63.06999969
2009-11-23,Nordeste,51766,32676,63.11999893
2009-11-24,Nordeste,51766,32609,62.99000168
2009-11-25,Nordeste,51766,32440,62.66999817
2009-11-26,Nordeste,51766,32282,62.36000061
2009-11-27,Nordeste,51766,32177,62.15999985
2009-11-28,Nordeste,51766,32097,62
2009-11-29,Nordeste,51766,32044,61.90000153
2009-11-30,Nordeste,51766,31906,61.63999939
2009-12-01,Nordeste,51766,31907,61.63999939
2009-12-02,Nordeste,51766,31830,61.49000168
2009-12-03,Nordeste,51766,31475,60.79999924
2009-12-04,Nordeste,51766,31505,60.86000061
2009-12-05,Nordeste,51766,31684,61.20999908
2009-12-06,Nordeste,51766,31517,60.88000107
2009-12-07,Nordeste,51766,31635,61.11000061
2009-12-08,Nordeste,51766,31745,61.31999969
2009-12-09,Nordeste,51766,31852,61.52999878
2009-12-10,Nordeste,51766,31846,61.52000046
2009-12-11,Nordeste,51766,31878,61.58000183
2009-12-12,Nordeste,51766,32141,62.09000015
2009-12-13,Nordeste,51766,32089,61.99000168
2009-12-14,Nordeste,51766,32381,62.54999924
2009-12-15,Nordeste,51766,32154,62.11000061
2009-12-16,Nordeste,51766,32220,62.24000168
2009-12-17,Nordeste,51766,32254,62.31000137
2009-12-18,Nordeste,51766,32311,62.41999817
2009-12-19,Nordeste,51766,32373,62.54000092
2009-12-20,Nordeste,51766,32493,62.77000046
2009-12-21,Nordeste,51766,32490,62.75999832
2009-12-22,Nordeste,51766,32630,63.02999878
2009-12-23,Nordeste,51766,32471,62.72999954
2009-12-24,Nordeste,51766,32933,63.61999893
2009-12-25,Nordeste,51766,32919,63.59000015
2009-12-26,Nordeste,51766,33063,63.86999893
2009-12-27,Nordeste,51766,33346,64.41999817
2009-12-28,Nordeste,51766,33556,64.81999969
2009-12-29,Nordeste,51766,33586,64.87999725
2009-12-30,Nordeste,51766,33574,64.86000061
2009-12-31,Nordeste,51766,33828,65.34999847
2010-01-01,Nordeste,51766,34287,66.23999786
2010-01-02,Nordeste,51766,34325,66.30999756
2010-01-03,Nordeste,51766,34343,66.33999634
2010-01-04,Nordeste,51766,34557,66.76000214
2010-01-05,Nordeste,51766,34460,66.56999969
2010-01-06,Nordeste,51766,34815,67.25
2010-01-07,Nordeste,51766,34823,67.26999664
2010-01-08,Nordeste,51766,35069,67.75
2010-01-09,Nordeste,51766,35279,68.15000153
2010-01-10,Nordeste,51766,35471,68.51999664
2010-01-11,Nordeste,51766,35692,68.94999695
2010-01-12,Nordeste,51766,35660,68.88999939
2010-01-13,Nordeste,51766,35764,69.08999634
2010-01-14,Nordeste,51766,36092,69.72000122
2010-01-15,Nordeste,51766,36137,69.80999756
2010-01-16,Nordeste,51766,36258,70.04000092
2010-01-17,Nordeste,51766,36510,70.52999878
2010-01-18,Nordeste,51766,36591,70.69000244
2010-01-19,Nordeste,51766,36644,70.79000092
2010-01-20,Nordeste,51766,36675,70.84999847
2010-01-21,Nordeste,51766,36744,70.98000336
2010-01-22,Nordeste,51766,36827,71.13999939
2010-01-23,Nordeste,51766,36912,71.30999756
2010-01-24,Nordeste,51766,36935,71.34999847
2010-01-25,Nordeste,51766,36976,71.43000031
2010-01-26,Nordeste,51766,37155,71.77999878
2010-01-27,Nordeste,51766,37061,71.58999634
2010-01-28,Nordeste,51766,36950,71.37999725
2010-01-29,Nordeste,51766,36928,71.33999634
2010-01-30,Nordeste,51766,36831,71.15000153
2010-01-31,Nordeste,51766,36853,71.19000244
2010-02-01,Nordeste,51766,36779,71.05000305
2010-02-02,Nordeste,51766,36920,71.31999969
2010-02-03,Nordeste,51766,36813,71.11000061
2010-02-04,Nordeste,51766,36816,71.12000275
2010-02-05,Nordeste,51766,36635,70.76999664
2010-02-06,Nordeste,51766,36702,70.90000153
2010-02-07,Nordeste,51766,36766,71.01999664
2010-02-08,Nordeste,51766,36733,70.95999908
2010-02-09,Nordeste,51766,36916,71.30999756
2010-02-10,Nordeste,51766,36595,70.69000244
2010-02-11,Nordeste,51766,36505,70.51999664
2010-02-12,Nordeste,51766,36395,70.30999756
2010-02-13,Nordeste,51766,36443,70.40000153
2010-02-14,Nordeste,51766,36166,69.86000061
2010-02-15,Nordeste,51766,36242,70.01000214
2010-02-16,Nordeste,51766,36264,70.05000305
2010-02-17,Nordeste,51766,36117,69.76999664
2010-02-18,Nordeste,51766,36008,69.55999756
2010-02-19,Nordeste,51766,35519,68.61000061
2010-02-20,Nordeste,51766,35611,68.79000092
2010-02-21,Nordeste,51766,35676,68.91999817
2010-02-22,Nordeste,51766,35552,68.68000031
2010-02-23,Nordeste,51766,35371,68.33000183
2010-02-24,Nordeste,51766,35260,68.11000061
2010-02-25,Nordeste,51766,35201,68
2010-02-26,Nordeste,51766,35238,68.06999969
2010-02-27,Nordeste,51766,35231,68.05999756
2010-02-28,Nordeste,51766,35415,68.41000366
2010-03-01,Nordeste,51766,35598,68.76999664
2010-03-02,Nordeste,51766,35380,68.34999847
2010-03-03,Nordeste,51809,35509,68.54000092
2010-03-04,Nordeste,51809,35527,68.56999969
2010-03-05,Nordeste,51809,35444,68.41000366
2010-03-06,Nordeste,51809,35881,69.26000214
2010-03-07,Nordeste,51809,35982,69.44999695
2010-03-08,Nordeste,51809,36079,69.63999939
2010-03-09,Nordeste,51809,36085,69.65000153
2010-03-10,Nordeste,51809,36089,69.66000366
2010-03-11,Nordeste,51809,36089,69.66000366
2010-03-12,Nordeste,51809,36050,69.58000183
2010-03-13,Nordeste,51809,36213,69.90000153
2010-03-14,Nordeste,51809,36387,70.23000336
2010-03-15,Nordeste,51809,36221,69.91000366
2010-03-16,Nordeste,51809,36165,69.80000305
2010-03-17,Nordeste,51809,36332,70.12999725
2010-03-18,Nordeste,51809,36554,70.55999756
2010-03-19,Nordeste,51809,36570,70.58999634
2010-03-20,Nordeste,51809,36831,71.08999634
2010-03-21,Nordeste,51809,37126,71.66000366
2010-03-22,Nordeste,51809,36986,71.38999939
2010-03-23,Nordeste,51809,37300,72
2010-03-24,Nordeste,51809,37203,71.80999756
2010-03-25,Nordeste,51809,37376,72.13999939
2010-03-26,Nordeste,51809,37483,72.34999847
2010-03-27,Nordeste,51809,37615,72.59999847
2010-03-28,Nordeste,51809,37574,72.51999664
2010-03-29,Nordeste,51809,37780,72.91999817
2010-03-30,Nordeste,51809,37759,72.87999725
2010-03-31,Nordeste,51809,37792,72.94999695
2010-04-01,Nordeste,51809,37812,72.98000336
2010-04-02,Nordeste,51809,37779,72.91999817
2010-04-03,Nordeste,51809,38132,73.59999847
2010-04-04,Nordeste,51809,38130,73.59999847
2010-04-05,Nordeste,51809,38297,73.91999817
2010-04-06,Nordeste,51809,38307,73.94000244
2010-04-07,Nordeste,51809,38432,74.18000031
2010-04-08,Nordeste,51809,38867,75.01999664
2010-04-09,Nordeste,51809,39037,75.34999847
2010-04-10,Nordeste,51809,39073,75.41999817
2010-04-11,Nordeste,51809,39203,75.66999817
2010-04-12,Nordeste,51809,39251,75.76000214
2010-04-13,Nordeste,51809,39413,76.06999969
2010-04-14,Nordeste,51809,39466,76.18000031
2010-04-15,Nordeste,51809,39713,76.65000153
2010-04-16,Nordeste,51809,39757,76.73999786
2010-04-17,Nordeste,51809,39785,76.79000092
2010-04-18,Nordeste,51809,39847,76.91000366
2010-04-19,Nordeste,51809,39881,76.98000336
2010-04-20,Nordeste,51809,40033,77.26999664
2010-04-21,Nordeste,51809,40233,77.66000366
2010-04-22,Nordeste,51809,40047,77.30000305
2010-04-23,Nordeste,51809,40196,77.58999634
2010-04-24,Nordeste,51809,40126,77.44999695
2010-04-25,Nordeste,51809,40220,77.62999725
2010-04-26,Nordeste,51809,40255,77.69999695
2010-04-27,Nordeste,51809,40104,77.41000366
2010-04-28,Nordeste,51809,40152,77.5
2010-04-29,Nordeste,51809,39983,77.16999817
2010-04-30,Nordeste,51809,39932,77.08000183
2010-05-01,Nordeste,51809,39881,76.98000336
2010-05-02,Nordeste,51809,39750,76.72000122
2010-05-03,Nordeste,51809,39872,76.95999908
2010-05-04,Nordeste,51809,39604,76.44000244
2010-05-05,Nordeste,51809,39811,76.83999634
2010-05-06,Nordeste,51809,39641,76.51000214
2010-05-07,Nordeste,51809,39425,76.09999847
2010-05-08,Nordeste,51809,39659,76.55000305
2010-05-09,Nordeste,51809,39470,76.18000031
2010-05-10,Nordeste,51809,39415,76.08000183
2010-05-11,Nordeste,51809,39326,75.91000366
2010-05-12,Nordeste,51809,39213,75.69000244
2010-05-13,Nordeste,51809,39325,75.90000153
2010-05-14,Nordeste,51809,39079,75.43000031
2010-05-15,Nordeste,51809,38917,75.12000275
2010-05-16,Nordeste,51809,38987,75.25
2010-05-17,Nordeste,51809,38822,74.93000031
2010-05-18,Nordeste,51809,38800,74.88999939
2010-05-19,Nordeste,51809,38780,74.84999847
2010-05-20,Nordeste,51809,38550,74.41000366
2010-05-21,Nordeste,51809,38655,74.61000061
2010-05-22,Nordeste,51809,38673,74.65000153
2010-05-23,Nordeste,51809,38617,74.54000092
2010-05-24,Nordeste,51809,38478,74.26999664
2010-05-25,Nordeste,51809,38256,73.83999634
2010-05-26,Nordeste,51809,38312,73.94999695
2010-05-27,Nordeste,51809,38175,73.68000031
2010-05-28,Nordeste,51809,38129,73.59999847
2010-05-29,Nordeste,51809,37926,73.19999695
2010-05-30,Nordeste,51809,37993,73.33000183
2010-05-31,Nordeste,51809,38060,73.45999908
2010-06-01,Nordeste,51809,37867,73.08999634
2010-06-02,Nordeste,51809,37817,72.98999786
2010-06-03,Nordeste,51809,37805,72.97000122
2010-06-04,Nordeste,51809,37802,72.95999908
2010-06-05,Nordeste,51809,37737,72.83999634
2010-06-06,Nordeste,51809,37905,73.16000366
2010-06-07,Nordeste,51809,37618,72.61000061
2010-06-08,Nordeste,51809,37535,72.44999695
2010-06-09,Nordeste,51809,37476,72.33999634
2010-06-10,Nordeste,51809,37419,72.23000336
2010-06-11,Nordeste,51809,37201,71.80000305
2010-06-12,Nordeste,51809,37073,71.55999756
2010-06-13,Nordeste,51809,36988,71.38999939
2010-06-14,Nordeste,51809,36955,71.33000183
2010-06-15,Nordeste,51809,36976,71.37000275
2010-06-16,Nordeste,51809,36895,71.20999908
2010-06-17,Nordeste,51809,36802,71.02999878
2010-06-18,Nordeste,51809,36779,70.98999786
2010-06-19,Nordeste,51809,36854,71.12999725
2010-06-20,Nordeste,51809,36600,70.63999939
2010-06-21,Nordeste,51809,36784,71
2010-06-22,Nordeste,51809,36620,70.68000031
2010-06-23,Nordeste,51809,36574,70.58999634
2010-06-24,Nordeste,51809,36550,70.55000305
2010-06-25,Nordeste,51809,36564,70.58000183
2010-06-26,Nordeste,51809,36561,70.56999969
2010-06-27,Nordeste,51809,36529,70.51000214
2010-06-28,Nordeste,51809,36421,70.30000305
2010-06-29,Nordeste,51809,36311,70.08999634
2010-06-30,Nordeste,51809,36247,69.95999908
2010-07-01,Nordeste,51809,36120,69.72000122
2010-07-02,Nordeste,51809,36123,69.72000122
2010-07-03,Nordeste,51809,35991,69.47000122
2010-07-04,Nordeste,51809,35905,69.30000305
2010-07-05,Nordeste,51809,35855,69.20999908
2010-07-06,Nordeste,51809,35731,68.97000122
2010-07-07,Nordeste,51809,35711,68.93000031
2010-07-08,Nordeste,51809,35449,68.41999817
2010-07-09,Nordeste,51809,35270,68.08000183
2010-07-10,Nordeste,51809,35257,68.05000305
2010-07-11,Nordeste,51809,35186,67.91999817
2010-07-12,Nordeste,51809,35173,67.88999939
2010-07-13,Nordeste,51809,35057,67.66999817
2010-07-14,Nordeste,51809,35107,67.76000214
2010-07-15,Nordeste,51809,34847,67.26000214
2010-07-16,Nordeste,51809,34707,66.98999786
2010-07-17,Nordeste,51809,34646,66.87000275
2010-07-18,Nordeste,51809,34531,66.65000153
2010-07-19,Nordeste,51809,34330,66.26000214
2010-07-20,Nordeste,51809,34266,66.13999939
2010-07-21,Nordeste,51809,34098,65.81999969
2010-07-22,Nordeste,51809,33836,65.30999756
2010-07-23,Nordeste,51809,33836,65.30999756
2010-07-24,Nordeste,51809,33697,65.04000092
2010-07-25,Nordeste,51809,33659,64.97000122
2010-07-26,Nordeste,51809,33477,64.62000275
2010-07-27,Nordeste,51809,33335,64.33999634
2010-07-28,Nordeste,51809,33162,64.01000214
2010-07-29,Nordeste,51809,33014,63.72000122
2010-07-30,Nordeste,51809,32818,63.34000015
2010-07-31,Nordeste,51809,32773,63.25999832
2010-08-01,Nordeste,51809,32710,63.13999939
2010-08-02,Nordeste,51809,32533,62.79000092
2010-08-03,Nordeste,51809,32498,62.72999954
2010-08-04,Nordeste,51809,32340,62.41999817
2010-08-05,Nordeste,51809,32450,62.63000107
2010-08-06,Nordeste,51809,32293,62.33000183
2010-08-07,Nordeste,51809,32114,61.99000168
2010-08-08,Nordeste,51809,32051,61.86000061
2010-08-09,Nordeste,51809,31903,61.58000183
2010-08-10,Nordeste,51809,31536,60.86999893
2010-08-11,Nordeste,51809,31758,61.29999924
2010-08-12,Nordeste,51809,31569,60.93000031
2010-08-13,Nordeste,51809,31632,61.06000137
2010-08-14,Nordeste,51809,31563,60.91999817
2010-08-15,Nordeste,51809,31299,60.40999985
2010-08-16,Nordeste,51809,31007,59.84999847
2010-08-17,Nordeste,51809,31023,59.88000107
2010-08-18,Nordeste,51809,30904,59.65000153
2010-08-19,Nordeste,51809,30846,59.54000092
2010-08-20,Nordeste,51809,30657,59.16999817
2010-08-21,Nordeste,51809,30547,58.95999908
2010-08-22,Nordeste,51809,30479,58.83000183
2010-08-23,Nordeste,51809,30360,58.59999847
2010-08-24,Nordeste,51809,30228,58.34999847
2010-08-25,Nordeste,51809,30008,57.91999817
2010-08-26,Nordeste,51809,29928,57.77000046
2010-08-27,Nordeste,51809,29832,57.58000183
2010-08-28,Nordeste,51809,29511,56.95999908
2010-08-29,Nordeste,51809,29397,56.74000168
2010-08-30,Nordeste,51809,29180,56.31999969
2010-08-31,Nordeste,51809,28934,55.84999847
2010-09-01,Nordeste,51809,28871,55.72999954
2010-09-02,Nordeste,51809,28743,55.47999954
2010-09-03,Nordeste,51809,28503,55.02000046
2010-09-04,Nordeste,51809,28530,55.06999969
2010-09-05,Nordeste,51809,28380,54.77999878
2010-09-06,Nordeste,51809,28228,54.49000168
2010-09-07,Nordeste,51809,28241,54.50999832
2010-09-08,Nordeste,51809,28106,54.25
2010-09-09,Nordeste,51809,27713,53.49000168
2010-09-10,Nordeste,51809,27633,53.34000015
2010-09-11,Nordeste,51809,27347,52.77999878
2010-09-12,Nordeste,51809,27316,52.72000122
2010-09-13,Nordeste,51809,27307,52.70999908
2010-09-14,Nordeste,51809,26959,52.04000092
2010-09-15,Nordeste,51809,26876,51.88000107
2010-09-16,Nordeste,51809,26686,51.50999832
2010-09-17,Nordeste,51809,26688,51.50999832
2010-09-18,Nordeste,51809,26557,51.25999832
2010-09-19,Nordeste,51809,26490,51.13000107
2010-09-20,Nordeste,51809,26399,50.95000076
2010-09-21,Nordeste,51809,26302,50.77000046
2010-09-22,Nordeste,51809,26062,50.29999924
2010-09-23,Nordeste,51809,25869,49.93000031
2010-09-24,Nordeste,51809,25829,49.84999847
2010-09-25,Nordeste,51809,25708,49.61999893
2010-09-26,Nordeste,51809,25613,49.43999863
2010-09-27,Nordeste,51809,25517,49.25
2010-09-28,Nordeste,51809,25417,49.06000137
2010-09-29,Nordeste,51809,25191,48.61999893
2010-09-30,Nordeste,51809,24960,48.18000031
2010-10-01,Nordeste,51809,24772,47.81000137
2010-10-02,Nordeste,51809,24612,47.50999832
2010-10-03,Nordeste,51809,24427,47.15000153
2010-10-04,Nordeste,51809,24134,46.58000183
2010-10-05,Nordeste,51809,24000,46.31999969
2010-10-06,Nordeste,51809,23769,45.88000107
2010-10-07,Nordeste,51809,23564,45.47999954
2010-10-08,Nordeste,51809,23350,45.06999969
2010-10-09,Nordeste,51809,23200,44.77999878
2010-10-10,Nordeste,51809,23035,44.45999908
2010-10-11,Nordeste,51809,22888,44.18000031
2010-10-12,Nordeste,51809,22854,44.11000061
2010-10-13,Nordeste,51809,22414,43.25999832
2010-10-14,Nordeste,51809,22223,42.88999939
2010-10-15,Nordeste,51809,22047,42.54999924
2010-10-16,Nordeste,51809,22017,42.5
2010-10-17,Nordeste,51809,22048,42.56000137
2010-10-18,Nordeste,51809,21932,42.33000183
2010-10-19,Nordeste,51809,21909,42.29000092
2010-10-20,Nordeste,51809,21567,41.63000107
2010-10-21,Nordeste,51809,21369,41.25
2010-10-22,Nordeste,51809,21323,41.15999985
2010-10-23,Nordeste,51809,21460,41.41999817
2010-10-24,Nordeste,51809,21341,41.18999863
2010-10-25,Nordeste,51809,21226,40.97000122
2010-10-26,Nordeste,51809,21268,41.04999924
2010-10-27,Nordeste,51809,21055,40.63999939
2010-10-28,Nordeste,51809,21056,40.63999939
2010-10-29,Nordeste,51809,20773,40.09999847
2010-10-30,Nordeste,51809,20753,40.06000137
2010-10-31,Nordeste,51809,20725,40
2010-11-01,Nordeste,51809,20642,39.84000015
2010-11-02,Nordeste,51809,20612,39.77999878
2010-11-03,Nordeste,51809,20539,39.63999939
2010-11-04,Nordeste,51809,20469,39.50999832
2010-11-05,Nordeste,51809,20421,39.41999817
2010-11-06,Nordeste,51809,20390,39.36000061
2010-11-07,Nordeste,51809,20297,39.18000031
2010-11-08,Nordeste,51809,20142,38.88000107
2010-11-09,Nordeste,51809,20121,38.84000015
2010-11-10,Nordeste,51809,20089,38.77999878
2010-11-11,Nordeste,51809,20034,38.66999817
2010-11-12,Nordeste,51809,19925,38.45999908
2010-11-13,Nordeste,51809,20055,38.70999908
2010-11-14,Nordeste,51809,20174,38.93999863
2010-11-15,Nordeste,51809,20384,39.34000015
2010-11-16,Nordeste,51809,20306,39.18999863
2010-11-17,Nordeste,51809,20347,39.27000046
2010-11-18,Nordeste,51809,20365,39.31000137
2010-11-19,Nordeste,51809,20336,39.25
2010-11-20,Nordeste,51809,20345,39.27000046
2010-11-21,Nordeste,51809,20447,39.47000122
2010-11-22,Nordeste,51809,20463,39.5
2010-11-23,Nordeste,51809,20474,39.52000046
2010-11-24,Nordeste,51809,20425,39.41999817
2010-11-25,Nordeste,51809,20420,39.40999985
2010-11-26,Nordeste,51809,20402,39.38000107
2010-11-27,Nordeste,51809,20500,39.56999969
2010-11-28,Nordeste,51809,20790,40.13000107
2010-11-29,Nordeste,51809,20684,39.91999817
2010-11-30,Nordeste,51809,20455,39.47999954
2010-12-01,Nordeste,51809,20348,39.27999878
2010-12-02,Nordeste,51809,20296,39.16999817
2010-12-03,Nordeste,51809,20253,39.09000015
2010-12-04,Nordeste,51809,20320,39.22000122
2010-12-05,Nordeste,51809,20512,39.59000015
2010-12-06,Nordeste,51809,20513,39.59000015
2010-12-07,Nordeste,51809,20444,39.45999908
2010-12-08,Nordeste,51809,20517,39.59999847
2010-12-09,Nordeste,51809,20578,39.72000122
2010-12-10,Nordeste,51809,20669,39.88999939
2010-12-11,Nordeste,51809,21088,40.70000076
2010-12-12,Nordeste,51809,21261,41.04000092
2010-12-13,Nordeste,51809,21420,41.34000015
2010-12-14,Nordeste,51809,21534,41.56000137
2010-12-15,Nordeste,51809,21669,41.83000183
2010-12-16,Nordeste,51809,21873,42.22000122
2010-12-17,Nordeste,51809,21957,42.38000107
2010-12-18,Nordeste,51809,22061,42.58000183
2010-12-19,Nordeste,51809,22207,42.86000061
2010-12-20,Nordeste,51809,22333,43.11000061
